prob,threshold,class_id,fp,tf
0.776855,0.250000,14,0.000000,0.000000
0.517057,0.250000,14,0.000000,0.000000
0.922272,0.250000,14,0.000000,0.000000
0.900408,0.250000,14,0.000000,0.000000
0.406267,0.250000,12,0.000000,0.000000
0.665810,0.250000,11,0.000000,0.000000
0.834983,0.250000,14,0.000000,0.000000
0.715336,0.250000,14,0.000000,0.000000
0.618825,0.250000,14,0.000000,0.000000
0.586543,0.250000,14,0.000000,0.000000
0.498244,0.250000,14,0.000000,0.000000
0.354325,0.250000,14,0.000000,0.000000
0.334716,0.250000,14,0.000000,0.000000
0.414612,0.250000,13,0.000000,0.000000
0.292765,0.250000,13,0.000000,0.000000
0.508281,0.250000,13,0.000000,0.000000
0.791569,0.250000,13,0.000000,0.000000
0.680251,0.250000,13,0.000000,0.000000
0.658775,0.250000,13,0.000000,0.000000
0.697002,0.250000,6,0.000000,0.000000
0.376835,0.250000,6,0.000000,0.000000
0.951413,0.250000,3,0.000000,0.000000
0.451647,0.250000,6,0.000000,0.000000
0.801738,0.250000,14,0.000000,0.000000
0.750569,0.250000,14,0.000000,0.000000
0.727975,0.250000,14,0.000000,0.000000
0.949561,0.250000,9,0.000000,0.000000
0.895132,0.250000,12,0.000000,0.000000
0.272243,0.250000,9,0.000000,0.000000
0.547483,0.250000,11,0.000000,0.000000
0.987325,0.250000,4,0.000000,0.000000
0.515058,0.250000,18,0.000000,0.000000
0.470777,0.250000,6,0.000000,0.000000
0.953606,0.250000,2,0.000000,0.000000
0.936788,0.250000,14,0.000000,0.000000
0.814632,0.250000,14,0.000000,0.000000
0.792815,0.250000,14,0.000000,0.000000
0.314533,0.250000,1,0.000000,0.000000
0.958523,0.250000,1,0.000000,0.000000
0.820151,0.250000,1,0.000000,0.000000
0.871654,0.250000,14,0.000000,0.000000
0.519500,0.250000,11,0.000000,0.000000
0.959801,0.250000,12,0.000000,0.000000
0.896552,0.250000,14,0.000000,0.000000
0.788436,0.250000,14,0.000000,0.000000
0.755511,0.250000,14,0.000000,0.000000
0.743425,0.250000,14,0.000000,0.000000
0.506587,0.250000,14,0.000000,0.000000
0.470969,0.250000,14,0.000000,0.000000
0.802489,0.250000,8,0.000000,0.000000
0.400582,0.250000,15,0.000000,0.000000
0.361854,0.250000,11,0.000000,0.000000
0.608602,0.250000,11,0.000000,0.000000
0.258997,0.250000,11,0.000000,0.000000
0.894883,0.250000,14,0.000000,0.000000
0.867843,0.250000,14,0.000000,0.000000
0.835414,0.250000,14,0.000000,0.000000
0.773631,0.250000,14,0.000000,0.000000
0.752853,0.250000,14,0.000000,0.000000
0.413841,0.250000,14,0.000000,0.000000
0.405858,0.250000,14,0.000000,0.000000
0.269406,0.250000,14,0.000000,0.000000
0.953235,0.250000,17,0.000000,0.000000
0.970492,0.250000,5,0.000000,0.000000
0.885758,0.250000,14,0.000000,0.000000
0.678730,0.250000,14,0.000000,0.000000
0.483860,0.250000,14,0.000000,0.000000
0.311566,0.250000,14,0.000000,0.000000
0.961695,0.250000,1,0.000000,0.000000
0.753348,0.250000,15,0.000000,0.000000
0.419149,0.250000,15,0.000000,0.000000
0.456089,0.250000,10,0.000000,0.000000
0.915217,0.250000,18,0.000000,0.000000
0.779238,0.250000,14,0.000000,0.000000
0.779003,0.250000,14,0.000000,0.000000
0.603504,0.250000,14,0.000000,0.000000
0.564478,0.250000,14,0.000000,0.000000
0.540693,0.250000,5,0.000000,0.000000
0.613542,0.250000,6,0.000000,0.000000
0.958331,0.250000,6,0.000000,0.000000
0.762778,0.250000,14,0.000000,0.000000
0.275052,0.250000,14,0.000000,0.000000
0.396627,0.250000,2,0.000000,0.000000
0.949636,0.250000,7,0.000000,0.000000
0.298676,0.250000,7,0.000000,0.000000
0.362344,0.250000,7,0.000000,0.000000
0.743053,0.250000,8,0.000000,0.000000
0.710693,0.250000,8,0.000000,0.000000
0.709290,0.250000,8,0.000000,0.000000
0.370604,0.250000,8,0.000000,0.000000
0.345314,0.250000,15,0.000000,0.000000
0.285590,0.250000,15,0.000000,0.000000
0.279075,0.250000,15,0.000000,0.000000
0.952467,0.250000,18,0.000000,0.000000
0.679455,0.250000,17,0.000000,0.000000
0.614184,0.250000,14,0.000000,0.000000
0.909282,0.250000,14,0.000000,0.000000
0.784555,0.250000,14,0.000000,0.000000
0.600461,0.250000,14,0.000000,0.000000
0.418075,0.250000,8,0.000000,0.000000
0.385873,0.250000,8,0.000000,0.000000
0.267011,0.250000,14,0.000000,0.000000
0.875256,0.250000,11,0.000000,0.000000
0.489157,0.250000,3,0.000000,0.000000
0.901634,0.250000,3,0.000000,0.000000
0.823854,0.250000,6,0.000000,0.000000
0.598618,0.250000,17,0.000000,0.000000
0.464752,0.250000,8,0.000000,0.000000
0.985550,0.250000,10,0.000000,0.000000
0.899831,0.250000,14,0.000000,0.000000
0.835965,0.250000,14,0.000000,0.000000
0.792368,0.250000,14,0.000000,0.000000
0.346218,0.250000,2,0.000000,0.000000
0.732857,0.250000,2,0.000000,0.000000
0.715190,0.250000,2,0.000000,0.000000
0.634360,0.250000,2,0.000000,0.000000
0.554935,0.250000,2,0.000000,0.000000
0.551774,0.250000,2,0.000000,0.000000
0.479454,0.250000,2,0.000000,0.000000
0.444178,0.250000,2,0.000000,0.000000
0.410263,0.250000,2,0.000000,0.000000
0.355533,0.250000,2,0.000000,0.000000
0.264448,0.250000,2,0.000000,0.000000
0.954809,0.250000,14,0.000000,0.000000
0.927487,0.250000,14,0.000000,0.000000
0.851852,0.250000,14,0.000000,0.000000
0.922875,0.250000,3,0.000000,0.000000
0.270501,0.250000,3,0.000000,0.000000
0.923933,0.250000,11,0.000000,0.000000
0.382659,0.250000,8,0.000000,0.000000
0.498386,0.250000,15,0.000000,0.000000
0.974181,0.250000,10,0.000000,0.000000
0.580751,0.250000,8,0.000000,0.000000
0.926230,0.250000,14,0.000000,0.000000
0.845544,0.250000,14,0.000000,0.000000
0.651610,0.250000,14,0.000000,0.000000
0.563074,0.250000,14,0.000000,0.000000
0.426589,0.250000,14,0.000000,0.000000
0.842979,0.250000,6,0.000000,0.000000
0.707814,0.250000,1,0.000000,0.000000
0.959942,0.250000,7,0.000000,0.000000
0.301972,0.250000,4,0.000000,0.000000
0.701135,0.250000,18,0.000000,0.000000
0.883576,0.250000,19,0.000000,0.000000
0.879081,0.250000,19,0.000000,0.000000
0.408924,0.250000,19,0.000000,0.000000
0.378112,0.250000,19,0.000000,0.000000
0.262653,0.250000,19,0.000000,0.000000
0.822730,0.250000,14,0.000000,0.000000
0.941385,0.250000,3,0.000000,0.000000
0.867953,0.250000,16,0.000000,0.000000
0.801688,0.250000,16,0.000000,0.000000
0.776570,0.250000,16,0.000000,0.000000
0.773830,0.250000,16,0.000000,0.000000
0.772066,0.250000,16,0.000000,0.000000
0.769534,0.250000,16,0.000000,0.000000
0.733501,0.250000,16,0.000000,0.000000
0.295715,0.250000,16,0.000000,0.000000
0.287297,0.250000,16,0.000000,0.000000
0.951608,0.250000,6,0.000000,0.000000
0.923020,0.250000,6,0.000000,0.000000
0.471181,0.250000,7,0.000000,0.000000
0.344394,0.250000,8,0.000000,0.000000
0.529764,0.250000,11,0.000000,0.000000
0.973498,0.250000,14,0.000000,0.000000
0.874515,0.250000,12,0.000000,0.000000
0.926217,0.250000,7,0.000000,0.000000
0.908097,0.250000,14,0.000000,0.000000
0.893306,0.250000,4,0.000000,0.000000
0.890031,0.250000,14,0.000000,0.000000
0.881727,0.250000,14,0.000000,0.000000
0.771513,0.250000,14,0.000000,0.000000
0.449236,0.250000,13,0.000000,0.000000
0.270452,0.250000,3,0.000000,0.000000
0.252704,0.250000,3,0.000000,0.000000
0.985876,0.250000,18,0.000000,0.000000
0.323945,0.250000,18,0.000000,0.000000
0.300083,0.250000,8,0.000000,0.000000
0.756717,0.250000,10,0.000000,0.000000
0.459628,0.250000,0,0.000000,0.000000
0.364776,0.250000,17,0.000000,0.000000
0.867906,0.250000,11,0.000000,0.000000
0.901985,0.250000,19,0.000000,0.000000
0.878990,0.250000,15,0.000000,0.000000
0.968409,0.250000,14,0.000000,0.000000
0.602758,0.250000,10,0.000000,0.000000
0.839302,0.250000,8,0.000000,0.000000
0.957578,0.250000,6,0.000000,0.000000
0.800733,0.250000,6,0.000000,0.000000
0.408800,0.250000,6,0.000000,0.000000
0.273583,0.250000,19,0.000000,0.000000
0.858430,0.250000,14,0.000000,0.000000
0.909262,0.250000,14,0.000000,0.000000
0.781319,0.250000,14,0.000000,0.000000
0.771691,0.250000,14,0.000000,0.000000
0.770756,0.250000,14,0.000000,0.000000
0.764179,0.250000,14,0.000000,0.000000
0.490122,0.250000,14,0.000000,0.000000
0.447181,0.250000,14,0.000000,0.000000
0.424908,0.250000,14,0.000000,0.000000
0.385525,0.250000,14,0.000000,0.000000
0.376839,0.250000,14,0.000000,0.000000
0.277490,0.250000,4,0.000000,0.000000
0.410527,0.250000,4,0.000000,0.000000
0.955439,0.250000,17,0.000000,0.000000
0.814584,0.250000,14,0.000000,0.000000
0.528855,0.250000,4,0.000000,0.000000
0.299522,0.250000,8,0.000000,0.000000
0.898847,0.250000,14,0.000000,0.000000
0.870466,0.250000,12,0.000000,0.000000
0.820023,0.250000,3,0.000000,0.000000
0.909125,0.250000,16,0.000000,0.000000
0.317290,0.250000,11,0.000000,0.000000
0.556668,0.250000,12,0.000000,0.000000
0.894977,0.250000,14,0.000000,0.000000
0.869410,0.250000,14,0.000000,0.000000
0.434778,0.250000,14,0.000000,0.000000
0.387958,0.250000,17,0.000000,0.000000
0.626969,0.250000,14,0.000000,0.000000
0.280512,0.250000,4,0.000000,0.000000
0.284452,0.250000,8,0.000000,0.000000
0.948425,0.250000,14,0.000000,0.000000
0.881195,0.250000,14,0.000000,0.000000
0.857619,0.250000,14,0.000000,0.000000
0.766071,0.250000,14,0.000000,0.000000
0.653846,0.250000,14,0.000000,0.000000
0.464125,0.250000,14,0.000000,0.000000
0.944941,0.250000,6,0.000000,0.000000
0.953198,0.250000,11,0.000000,0.000000
0.806392,0.250000,6,0.000000,0.000000
0.788998,0.250000,6,0.000000,0.000000
0.595660,0.250000,6,0.000000,0.000000
0.581208,0.250000,6,0.000000,0.000000
0.565472,0.250000,6,0.000000,0.000000
0.532345,0.250000,6,0.000000,0.000000
0.463586,0.250000,6,0.000000,0.000000
0.404042,0.250000,6,0.000000,0.000000
0.387127,0.250000,6,0.000000,0.000000
0.276568,0.250000,6,0.000000,0.000000
0.895287,0.250000,14,0.000000,0.000000
0.386292,0.250000,1,0.000000,0.000000
0.873662,0.250000,1,0.000000,0.000000
0.472444,0.250000,1,0.000000,0.000000
0.930511,0.250000,14,0.000000,0.000000
0.903726,0.250000,14,0.000000,0.000000
0.753915,0.250000,14,0.000000,0.000000
0.959126,0.250000,14,0.000000,0.000000
0.939380,0.250000,1,0.000000,0.000000
0.937215,0.250000,11,0.000000,0.000000
0.924805,0.250000,14,0.000000,0.000000
0.928853,0.250000,12,0.000000,0.000000
0.476930,0.250000,15,0.000000,0.000000
0.963627,0.250000,11,0.000000,0.000000
0.846479,0.250000,19,0.000000,0.000000
0.881459,0.250000,14,0.000000,0.000000
0.257516,0.250000,14,0.000000,0.000000
0.766301,0.250000,9,0.000000,0.000000
0.680949,0.250000,9,0.000000,0.000000
0.679720,0.250000,9,0.000000,0.000000
0.742846,0.250000,2,0.000000,0.000000
0.816909,0.250000,14,0.000000,0.000000
0.720060,0.250000,14,0.000000,0.000000
0.597941,0.250000,14,0.000000,0.000000
0.434927,0.250000,14,0.000000,0.000000
0.293721,0.250000,14,0.000000,0.000000
0.909851,0.250000,13,0.000000,0.000000
0.883635,0.250000,13,0.000000,0.000000
0.736450,0.250000,13,0.000000,0.000000
0.959782,0.250000,14,0.000000,0.000000
0.397678,0.250000,13,0.000000,0.000000
0.288841,0.250000,6,0.000000,0.000000
0.471496,0.250000,4,0.000000,0.000000
0.973620,0.250000,1,0.000000,0.000000
0.331431,0.250000,1,0.000000,0.000000
0.960536,0.250000,14,0.000000,0.000000
0.894628,0.250000,14,0.000000,0.000000
0.398162,0.250000,14,0.000000,0.000000
0.342128,0.250000,14,0.000000,0.000000
0.279919,0.250000,14,0.000000,0.000000
0.327953,0.250000,6,0.000000,0.000000
0.852193,0.250000,11,0.000000,0.000000
0.303421,0.250000,14,0.000000,0.000000
0.876807,0.250000,17,0.000000,0.000000
0.441574,0.250000,15,0.000000,0.000000
0.347654,0.250000,11,0.000000,0.000000
0.423199,0.250000,4,0.000000,0.000000
0.673797,0.250000,14,0.000000,0.000000
0.580388,0.250000,14,0.000000,0.000000
0.547510,0.250000,14,0.000000,0.000000
0.431645,0.250000,14,0.000000,0.000000
0.353556,0.250000,14,0.000000,0.000000
0.869482,0.250000,12,0.000000,0.000000
0.689830,0.250000,12,0.000000,0.000000
0.318373,0.250000,12,0.000000,0.000000
0.558769,0.250000,18,0.000000,0.000000
0.297597,0.250000,6,0.000000,0.000000
0.346493,0.250000,2,0.000000,0.000000
0.922435,0.250000,2,0.000000,0.000000
0.960558,0.250000,11,0.000000,0.000000
0.392637,0.250000,9,0.000000,0.000000
0.257463,0.250000,16,0.000000,0.000000
0.272021,0.250000,9,0.000000,0.000000
0.630107,0.250000,9,0.000000,0.000000
0.822310,0.250000,9,0.000000,0.000000
0.708675,0.250000,6,0.000000,0.000000
0.314582,0.250000,19,0.000000,0.000000
0.896900,0.250000,6,0.000000,0.000000
0.806006,0.250000,15,0.000000,0.000000
0.795590,0.250000,15,0.000000,0.000000
0.738527,0.250000,15,0.000000,0.000000
0.718121,0.250000,15,0.000000,0.000000
0.707513,0.250000,15,0.000000,0.000000
0.399523,0.250000,15,0.000000,0.000000
0.318402,0.250000,15,0.000000,0.000000
0.977117,0.250000,17,0.000000,0.000000
0.267767,0.250000,14,0.000000,0.000000
0.517326,0.250000,11,0.000000,0.000000
0.294130,0.250000,8,0.000000,0.000000
0.729432,0.250000,7,0.000000,0.000000
0.881399,0.250000,14,0.000000,0.000000
0.955983,0.250000,6,0.000000,0.000000
0.920807,0.250000,5,0.000000,0.000000
0.962507,0.250000,10,0.000000,0.000000
0.909055,0.250000,2,0.000000,0.000000
0.762082,0.250000,15,0.000000,0.000000
0.731962,0.250000,15,0.000000,0.000000
0.592267,0.250000,15,0.000000,0.000000
0.264416,0.250000,8,0.000000,0.000000
0.910275,0.250000,14,0.000000,0.000000
0.849400,0.250000,14,0.000000,0.000000
0.843855,0.250000,14,0.000000,0.000000
0.841738,0.250000,14,0.000000,0.000000
0.952552,0.250000,6,0.000000,0.000000
0.785049,0.250000,7,0.000000,0.000000
0.255198,0.250000,15,0.000000,0.000000
0.879575,0.250000,17,0.000000,0.000000
0.620938,0.250000,15,0.000000,0.000000
0.502330,0.250000,8,0.000000,0.000000
0.940436,0.250000,7,0.000000,0.000000
0.908591,0.250000,14,0.000000,0.000000
0.870360,0.250000,14,0.000000,0.000000
0.611578,0.250000,14,0.000000,0.000000
0.289434,0.250000,8,0.000000,0.000000
0.973812,0.250000,6,0.000000,0.000000
0.888190,0.250000,19,0.000000,0.000000
0.585637,0.250000,17,0.000000,0.000000
0.557938,0.250000,8,0.000000,0.000000
0.672498,0.250000,8,0.000000,0.000000
0.462462,0.250000,8,0.000000,0.000000
0.450540,0.250000,8,0.000000,0.000000
0.430014,0.250000,8,0.000000,0.000000
0.426607,0.250000,8,0.000000,0.000000
0.424397,0.250000,8,0.000000,0.000000
0.383529,0.250000,8,0.000000,0.000000
0.359898,0.250000,15,0.000000,0.000000
0.928973,0.250000,14,0.000000,0.000000
0.922146,0.250000,14,0.000000,0.000000
0.826483,0.250000,14,0.000000,0.000000
0.813081,0.250000,14,0.000000,0.000000
0.793881,0.250000,14,0.000000,0.000000
0.713509,0.250000,14,0.000000,0.000000
0.706508,0.250000,14,0.000000,0.000000
0.649998,0.250000,10,0.000000,0.000000
0.886193,0.250000,4,0.000000,0.000000
0.814205,0.250000,4,0.000000,0.000000
0.416351,0.250000,15,0.000000,0.000000
0.263206,0.250000,2,0.000000,0.000000
0.514713,0.250000,2,0.000000,0.000000
0.353093,0.250000,2,0.000000,0.000000
0.486710,0.250000,8,0.000000,0.000000
0.923858,0.250000,11,0.000000,0.000000
0.458481,0.250000,17,0.000000,0.000000
0.860321,0.250000,14,0.000000,0.000000
0.457680,0.250000,14,0.000000,0.000000
0.447803,0.250000,14,0.000000,0.000000
0.931666,0.250000,19,0.000000,0.000000
0.933916,0.250000,14,0.000000,0.000000
0.680847,0.250000,14,0.000000,0.000000
0.880135,0.250000,5,0.000000,0.000000
0.824778,0.250000,14,0.000000,0.000000
0.877870,0.250000,8,0.000000,0.000000
0.530399,0.250000,8,0.000000,0.000000
0.699545,0.250000,4,0.000000,0.000000
0.541264,0.250000,4,0.000000,0.000000
0.965056,0.250000,13,0.000000,0.000000
0.945379,0.250000,13,0.000000,0.000000
0.940751,0.250000,6,0.000000,0.000000
0.836865,0.250000,16,0.000000,0.000000
0.912025,0.250000,14,0.000000,0.000000
0.539891,0.250000,4,0.000000,0.000000
0.920494,0.250000,14,0.000000,0.000000
0.908064,0.250000,14,0.000000,0.000000
0.661811,0.250000,14,0.000000,0.000000
0.879133,0.250000,0,0.000000,0.000000
0.955961,0.250000,11,0.000000,0.000000
0.942449,0.250000,6,0.000000,0.000000
0.660417,0.250000,15,0.000000,0.000000
0.651017,0.250000,15,0.000000,0.000000
0.611636,0.250000,11,0.000000,0.000000
0.344858,0.250000,15,0.000000,0.000000
0.907679,0.250000,2,0.000000,0.000000
0.886266,0.250000,2,0.000000,0.000000
0.933570,0.250000,14,0.000000,0.000000
0.895690,0.250000,12,0.000000,0.000000
0.542390,0.250000,12,0.000000,0.000000
0.308896,0.250000,14,0.000000,0.000000
0.907677,0.250000,11,0.000000,0.000000
0.903008,0.250000,11,0.000000,0.000000
0.912181,0.250000,6,0.000000,0.000000
0.871870,0.250000,14,0.000000,0.000000
0.846241,0.250000,14,0.000000,0.000000
0.808049,0.250000,14,0.000000,0.000000
0.459915,0.250000,14,0.000000,0.000000
0.979777,0.250000,5,0.000000,0.000000
0.856194,0.250000,17,0.000000,0.000000
0.250914,0.250000,8,0.000000,0.000000
0.616060,0.250000,8,0.000000,0.000000
0.949446,0.250000,6,0.000000,0.000000
0.918354,0.250000,6,0.000000,0.000000
0.681999,0.250000,14,0.000000,0.000000
0.407937,0.250000,8,0.000000,0.000000
0.758818,0.250000,8,0.000000,0.000000
0.561635,0.250000,8,0.000000,0.000000
0.549423,0.250000,8,0.000000,0.000000
0.867322,0.250000,14,0.000000,0.000000
0.376649,0.250000,6,0.000000,0.000000
0.951201,0.250000,5,0.000000,0.000000
0.355185,0.250000,17,0.000000,0.000000
0.812414,0.250000,14,0.000000,0.000000
0.737017,0.250000,1,0.000000,0.000000
0.657495,0.250000,14,0.000000,0.000000
0.566864,0.250000,14,0.000000,0.000000
0.620521,0.250000,12,0.000000,0.000000
0.586584,0.250000,12,0.000000,0.000000
0.254177,0.250000,5,0.000000,0.000000
0.723561,0.250000,6,0.000000,0.000000
0.939712,0.250000,6,0.000000,0.000000
0.421551,0.250000,8,0.000000,0.000000
0.876933,0.250000,14,0.000000,0.000000
0.883504,0.250000,14,0.000000,0.000000
0.648510,0.250000,14,0.000000,0.000000
0.582188,0.250000,14,0.000000,0.000000
0.738127,0.250000,14,0.000000,0.000000
0.297850,0.250000,11,0.000000,0.000000
0.854699,0.250000,11,0.000000,0.000000
0.890848,0.250000,7,0.000000,0.000000
0.250340,0.250000,7,0.000000,0.000000
0.947406,0.250000,6,0.000000,0.000000
0.572695,0.250000,15,0.000000,0.000000
0.282429,0.250000,14,0.000000,0.000000
0.760274,0.250000,7,0.000000,0.000000
0.600311,0.250000,19,0.000000,0.000000
0.937724,0.250000,14,0.000000,0.000000
0.931623,0.250000,14,0.000000,0.000000
0.899187,0.250000,14,0.000000,0.000000
0.867130,0.250000,14,0.000000,0.000000
0.813103,0.250000,10,0.000000,0.000000
0.649906,0.250000,4,0.000000,0.000000
0.343085,0.250000,4,0.000000,0.000000
0.969603,0.250000,17,0.000000,0.000000
0.667301,0.250000,8,0.000000,0.000000
0.610197,0.250000,8,0.000000,0.000000
0.276813,0.250000,4,0.000000,0.000000
0.906070,0.250000,3,0.000000,0.000000
0.485157,0.250000,3,0.000000,0.000000
0.470256,0.250000,3,0.000000,0.000000
0.975862,0.250000,15,0.000000,0.000000
0.931044,0.250000,15,0.000000,0.000000
0.308650,0.250000,15,0.000000,0.000000
0.421285,0.250000,8,0.000000,0.000000
0.949015,0.250000,14,0.000000,0.000000
0.850381,0.250000,14,0.000000,0.000000
0.251378,0.250000,14,0.000000,0.000000
0.937718,0.250000,14,0.000000,0.000000
0.906288,0.250000,12,0.000000,0.000000
0.285881,0.250000,6,0.000000,0.000000
0.870535,0.250000,14,0.000000,0.000000
0.888731,0.250000,14,0.000000,0.000000
0.960538,0.250000,14,0.000000,0.000000
0.681138,0.250000,14,0.000000,0.000000
0.654151,0.250000,14,0.000000,0.000000
0.586887,0.250000,14,0.000000,0.000000
0.541299,0.250000,14,0.000000,0.000000
0.501097,0.250000,14,0.000000,0.000000
0.371802,0.250000,14,0.000000,0.000000
0.270567,0.250000,14,0.000000,0.000000
0.794878,0.250000,8,0.000000,0.000000
0.368763,0.250000,8,0.000000,0.000000
0.927382,0.250000,11,0.000000,0.000000
0.752311,0.250000,17,0.000000,0.000000
0.921471,0.250000,14,0.000000,0.000000
0.795296,0.250000,14,0.000000,0.000000
0.790798,0.250000,14,0.000000,0.000000
0.791225,0.250000,4,0.000000,0.000000
0.759258,0.250000,4,0.000000,0.000000
0.686841,0.250000,4,0.000000,0.000000
0.621061,0.250000,4,0.000000,0.000000
0.596920,0.250000,4,0.000000,0.000000
0.471603,0.250000,4,0.000000,0.000000
0.455654,0.250000,19,0.000000,0.000000
0.860710,0.250000,17,0.000000,0.000000
0.489541,0.250000,8,0.000000,0.000000
0.277731,0.250000,8,0.000000,0.000000
0.788253,0.250000,14,0.000000,0.000000
0.672829,0.250000,14,0.000000,0.000000
0.466595,0.250000,14,0.000000,0.000000
0.397608,0.250000,5,0.000000,0.000000
0.525199,0.250000,14,0.000000,0.000000
0.842332,0.250000,6,0.000000,0.000000
0.827236,0.250000,6,0.000000,0.000000
0.391942,0.250000,6,0.000000,0.000000
0.959121,0.250000,0,0.000000,0.000000
0.509603,0.250000,14,0.000000,0.000000
0.481830,0.250000,14,0.000000,0.000000
0.416258,0.250000,14,0.000000,0.000000
0.402263,0.250000,14,0.000000,0.000000
0.401006,0.250000,14,0.000000,0.000000
0.341504,0.250000,14,0.000000,0.000000
0.330834,0.250000,14,0.000000,0.000000
0.779973,0.250000,6,0.000000,0.000000
0.461416,0.250000,6,0.000000,0.000000
0.429392,0.250000,6,0.000000,0.000000
0.265825,0.250000,6,0.000000,0.000000
0.602353,0.250000,10,0.000000,0.000000
0.919582,0.250000,5,0.000000,0.000000
0.904816,0.250000,11,0.000000,0.000000
0.532196,0.250000,4,0.000000,0.000000
0.728349,0.250000,15,0.000000,0.000000
0.514734,0.250000,17,0.000000,0.000000
0.401013,0.250000,14,0.000000,0.000000
0.386661,0.250000,14,0.000000,0.000000
0.264501,0.250000,14,0.000000,0.000000
0.767169,0.250000,3,0.000000,0.000000
0.602160,0.250000,3,0.000000,0.000000
0.978361,0.250000,7,0.000000,0.000000
0.252229,0.250000,7,0.000000,0.000000
0.259110,0.250000,4,0.000000,0.000000
0.906992,0.250000,7,0.000000,0.000000
0.504200,0.250000,19,0.000000,0.000000
0.497604,0.250000,17,0.000000,0.000000
0.484914,0.250000,17,0.000000,0.000000
0.870037,0.250000,10,0.000000,0.000000
0.552929,0.250000,8,0.000000,0.000000
0.281888,0.250000,8,0.000000,0.000000
0.250035,0.250000,8,0.000000,0.000000
0.874498,0.250000,14,0.000000,0.000000
0.868641,0.250000,14,0.000000,0.000000
0.833019,0.250000,14,0.000000,0.000000
0.826996,0.250000,14,0.000000,0.000000
0.956225,0.250000,5,0.000000,0.000000
0.277765,0.250000,5,0.000000,0.000000
0.847657,0.250000,6,0.000000,0.000000
0.641948,0.250000,6,0.000000,0.000000
0.480335,0.250000,6,0.000000,0.000000
0.469005,0.250000,17,0.000000,0.000000
0.920436,0.250000,14,0.000000,0.000000
0.685284,0.250000,14,0.000000,0.000000
0.801100,0.250000,8,0.000000,0.000000
0.960282,0.250000,14,0.000000,0.000000
0.973245,0.250000,2,0.000000,0.000000
0.910775,0.250000,14,0.000000,0.000000
0.932719,0.250000,12,0.000000,0.000000
0.831259,0.250000,19,0.000000,0.000000
0.905115,0.250000,14,0.000000,0.000000
0.793109,0.250000,14,0.000000,0.000000
0.596554,0.250000,14,0.000000,0.000000
0.819935,0.250000,11,0.000000,0.000000
0.853729,0.250000,19,0.000000,0.000000
0.525466,0.250000,19,0.000000,0.000000
0.472483,0.250000,17,0.000000,0.000000
0.418488,0.250000,17,0.000000,0.000000
0.458052,0.250000,8,0.000000,0.000000
0.935659,0.250000,9,0.000000,0.000000
0.802622,0.250000,18,0.000000,0.000000
0.424913,0.250000,14,0.000000,0.000000
0.733987,0.250000,13,0.000000,0.000000
0.883166,0.250000,6,0.000000,0.000000
0.661420,0.250000,6,0.000000,0.000000
0.642836,0.250000,6,0.000000,0.000000
0.416931,0.250000,14,0.000000,0.000000
0.303802,0.250000,10,0.000000,0.000000
0.378250,0.250000,14,0.000000,0.000000
0.666541,0.250000,3,0.000000,0.000000
0.808346,0.250000,6,0.000000,0.000000
0.691396,0.250000,6,0.000000,0.000000
0.313435,0.250000,6,0.000000,0.000000
0.376161,0.250000,14,0.000000,0.000000
0.889430,0.250000,7,0.000000,0.000000
0.681834,0.250000,6,0.000000,0.000000
0.494435,0.250000,6,0.000000,0.000000
0.401902,0.250000,6,0.000000,0.000000
0.378638,0.250000,6,0.000000,0.000000
0.254787,0.250000,6,0.000000,0.000000
0.251668,0.250000,6,0.000000,0.000000
0.933638,0.250000,14,0.000000,0.000000
0.631307,0.250000,4,0.000000,0.000000
0.783917,0.250000,14,0.000000,0.000000
0.481376,0.250000,14,0.000000,0.000000
0.410174,0.250000,14,0.000000,0.000000
0.363682,0.250000,14,0.000000,0.000000
0.315461,0.250000,14,0.000000,0.000000
0.275510,0.250000,14,0.000000,0.000000
0.256724,0.250000,6,0.000000,0.000000
0.891755,0.250000,13,0.000000,0.000000
0.970247,0.250000,0,0.000000,0.000000
0.939941,0.250000,11,0.000000,0.000000
0.921945,0.250000,11,0.000000,0.000000
0.281012,0.250000,17,0.000000,0.000000
0.911837,0.250000,2,0.000000,0.000000
0.277457,0.250000,18,0.000000,0.000000
0.853037,0.250000,14,0.000000,0.000000
0.843305,0.250000,14,0.000000,0.000000
0.293917,0.250000,14,0.000000,0.000000
0.851938,0.250000,14,0.000000,0.000000
0.722039,0.250000,1,0.000000,0.000000
0.472208,0.250000,6,0.000000,0.000000
0.439471,0.250000,17,0.000000,0.000000
0.427391,0.250000,14,0.000000,0.000000
0.550553,0.250000,14,0.000000,0.000000
0.649820,0.250000,15,0.000000,0.000000
0.949292,0.250000,14,0.000000,0.000000
0.872516,0.250000,14,0.000000,0.000000
0.631963,0.250000,13,0.000000,0.000000
0.895054,0.250000,14,0.000000,0.000000
0.887930,0.250000,13,0.000000,0.000000
0.678950,0.250000,10,0.000000,0.000000
0.516693,0.250000,6,0.000000,0.000000
0.965203,0.250000,6,0.000000,0.000000
0.860680,0.250000,11,0.000000,0.000000
0.794504,0.250000,2,0.000000,0.000000
0.640783,0.250000,2,0.000000,0.000000
0.614521,0.250000,2,0.000000,0.000000
0.555241,0.250000,2,0.000000,0.000000
0.425442,0.250000,2,0.000000,0.000000
0.358728,0.250000,2,0.000000,0.000000
